Log file open, 12/14/22 10:46:31
[2022.12.14-09.57.31:372][463]LogModuleManager: Shutting down and abandoning module InputBlueprintNodes (303)
[2022.12.14-09.57.31:372][463]LogModuleManager: Shutting down and abandoning module EnhancedInput (301)
[2022.12.14-09.57.31:372][463]LogModuleManager: Shutting down and abandoning module WindowsMoviePlayer (299)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module WebMMoviePlayer (297)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module AndroidFileServer (295)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module NetworkReplayStreaming (293)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module PacketHandler (291)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module TimeManagement (289)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module AnimationDataController (287)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module ClothingSystemEditor (285)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module ClothingSystemRuntimeNv (283)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module MediaAssets (281)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module Overlay (279)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module OverlayEditor (278)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module VREditor (275)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module StringTableEditor (273)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module GameplayTasksEditor (271)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module BehaviorTreeEditor (269)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module FunctionalTesting (267)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module CollisionAnalyzer (265)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module WorkspaceMenuStructure (264)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module UMG (261)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module UMGEditor (260)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module EditorStyle (255)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module SlateReflector (253)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module Slate (251)
[2022.12.14-09.57.31:373][463]LogModuleManager: Shutting down and abandoning module SlateCore (249)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module SubobjectDataInterface (247)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module LandscapeEditorUtilities (245)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module UnrealEd (243)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module MRMesh (241)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module Messaging (239)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module SourceCodeAccess (237)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module HeadMountedDisplay (235)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module Networking (233)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module Core (231)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module MaterialEditor (229)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module MovieSceneTools (227)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module CurveEditor (226)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module Sequencer (224)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module KismetCompiler (221)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module MeshBuilder (219)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module NaniteBuilder (217)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module MeshUtilities (215)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module MeshMergeUtilities (214)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module MeshReductionInterface (213)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module MeshBoneReduction (212)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module SkeletalMeshReduction (210)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module ProxyLODMeshReduction (208)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module QuadricMeshReduction (206)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module MaterialBaking (202)
[2022.12.14-09.57.31:375][463]LogModuleManager: Shutting down and abandoning module TargetDeviceServices (199)
[2022.12.14-09.57.31:386][463]LogModuleManager: Shutting down and abandoning module NullInstallBundleManager (195)
[2022.12.14-09.57.31:386][463]LogModuleManager: Shutting down and abandoning module DerivedDataCache (193)
[2022.12.14-09.57.31:389][463]LogModuleManager: Shutting down and abandoning module TargetPlatform (191)
[2022.12.14-09.57.31:389][463]LogModuleManager: Shutting down and abandoning module ShaderFormatVectorVM (190)
[2022.12.14-09.57.31:389][463]LogModuleManager: Shutting down and abandoning module MetalShaderFormat (188)
[2022.12.14-09.57.31:389][463]LogModuleManager: Shutting down and abandoning module VulkanShaderFormat (186)
[2022.12.14-09.57.31:389][463]LogModuleManager: Shutting down and abandoning module ShaderFormatOpenGL (184)
[2022.12.14-09.57.31:389][463]LogModuleManager: Shutting down and abandoning module ShaderFormatD3D (182)
[2022.12.14-09.57.31:389][463]LogModuleManager: Shutting down and abandoning module AudioFormatOpus (180)
[2022.12.14-09.57.31:389][463]LogModuleManager: Shutting down and abandoning module AudioFormatOgg (178)
[2022.12.14-09.57.31:389][463]LogModuleManager: Shutting down and abandoning module AudioFormatBink (176)
[2022.12.14-09.57.31:389][463]LogModuleManager: Shutting down and abandoning module AudioFormatADPCM (174)
[2022.12.14-09.57.31:389][463]LogModuleManager: Shutting down and abandoning module WindowsTargetPlatform (167)
[2022.12.14-09.57.31:389][463]LogModuleManager: Shutting down and abandoning module TVOSTargetPlatform (165)
[2022.12.14-09.57.31:389][463]LogModuleManager: Shutting down and abandoning module LinuxArm64TargetPlatform (163)
[2022.12.14-09.57.31:389][463]LogModuleManager: Shutting down and abandoning module LinuxTargetPlatform (161)
[2022.12.14-09.57.31:389][463]LogModuleManager: Shutting down and abandoning module IOSTargetPlatform (159)
[2022.12.14-09.57.31:389][463]LogModuleManager: Shutting down and abandoning module HoloLensTargetPlatform (157)
[2022.12.14-09.57.31:389][463]LogModuleManager: Shutting down and abandoning module AndroidTargetPlatform (155)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module TextureFormat (153)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module ImageWrapper (152)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module TextureFormatOodle (150)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module TextureFormatUncompressed (148)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module TextureFormatIntelISPCTexComp (146)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module TextureFormatETC2 (144)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module TextureFormatDXT (142)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module TextureFormatASTC (140)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module TurnkeySupport (137)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module InputCore (134)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module Settings (132)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module DirectoryWatcher (130)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module ChaosSolverEngine (128)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module FieldSystemEngine (127)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module Chaos (124)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module GeometryCore (123)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module WindowsPlatformFeatures (120)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module GameplayMediaEncoder (119)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module AVEncoder (118)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module D3D12RHI (114)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module AISupportModule (112)
[2022.12.14-09.57.31:390][463]LogModuleManager: Shutting down and abandoning module WmfMedia (110)
[2022.12.14-09.57.31:395][463]LogModuleManager: Shutting down and abandoning module Media (109)
[2022.12.14-09.57.31:397][463]LogModuleManager: Shutting down and abandoning module ExrReaderGpu (106)
[2022.12.14-09.57.31:397][463]LogModuleManager: Shutting down and abandoning module OnlineBlueprintSupport (104)
[2022.12.14-09.57.31:397][463]LogModuleManager: Shutting down and abandoning module OnlineSubsystemUtils (102)
[2022.12.14-09.57.31:397][463]LogModuleManager: Shutting down and abandoning module OnlineSubsystem (100)
[2022.12.14-09.57.31:399][463]LogModuleManager: Shutting down and abandoning module XMPP (95)
[2022.12.14-09.57.31:399][463]LogModuleManager: Shutting down and abandoning module WebSockets (94)
[2022.12.14-09.57.31:429][463]LogModuleManager: Shutting down and abandoning module HTTP (91)
[2022.12.14-09.57.31:429][463]LogHttp: Warning: [FHttpManager::Flush] FlushReason was Shutdown. Unbinding delegates for 1 outstanding Http Requests:
[2022.12.14-09.57.31:429][463]LogHttp: Warning: 	verb=[POST] url=[https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B014E5B33-4D63-191B-FF65-E0B2B934AE7F%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=ecf1d039489788536477e88019670785%7Cf2b795e13d394a55872583af575b66e5%7C747fc513-23c4-4276-a585-dafdab26069f&AppEnvironment=datacollector-binary&UploadType=eteventstream] refs=[1] status=Processing
[2022.12.14-09.57.31:437][463]LogModuleManager: Shutting down and abandoning module SSL (90)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module OnlineServicesCommonEngineUtils (86)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module OnlineServicesCommon (84)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module OnlineServicesInterface (82)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module NiagaraVertexFactories (80)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module NiagaraShader (78)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module PixWinPlugin (76)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module LauncherChunkInstaller (74)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module ChaosCloth (72)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module WindowsDeviceProfileSelector (70)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module ExampleDeviceProfileSelector (68)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module ChunkDownloader (66)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module VariantManagerContent (64)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module GLTFExporter (62)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module DatasmithContent (60)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module DesktopPlatform (58)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module PerforceSourceControl (56)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module SourceControl (55)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module PythonScriptPluginPreload (52)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module PlatformCryptoOpenSSL (50)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module PlatformCryptoTypes (48)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module PlatformCrypto (46)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module XGEController (44)
[2022.12.14-09.57.31:438][463]LogModuleManager: Shutting down and abandoning module FastBuildController (42)
[2022.12.14-09.57.31:440][463]LogModuleManager: Shutting down and abandoning module AnimationModifiers (40)
[2022.12.14-09.57.31:440][463]LogModuleManager: Shutting down and abandoning module AudioEditor (38)
[2022.12.14-09.57.31:440][463]LogModuleManager: Shutting down and abandoning module PropertyEditor (37)
[2022.12.14-09.57.31:440][463]LogModuleManager: Shutting down and abandoning module Virtualization (34)
[2022.12.14-09.57.31:440][463]LogModuleManager: Shutting down and abandoning module MessageLog (33)
[2022.12.14-09.57.31:440][463]LogModuleManager: Shutting down and abandoning module TextureCompressor (30)
[2022.12.14-09.57.31:440][463]LogModuleManager: Shutting down and abandoning module RenderCore (28)
[2022.12.14-09.57.31:440][463]LogModuleManager: Shutting down and abandoning module Landscape (26)
